video_id,youtube_url,category_1,category_2,label,embedding_path,status,error
ScFnKmDV5LQ,https://www.youtube.com/watch?v=ScFnKmDV5LQ,Arts and Entertainment,Music,Music,/content/embeddings/music/ScFnKmDV5LQ.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ScFnKmDV5LQ']' returned non-zero exit status 1."
EFymUrQLTZ8,https://www.youtube.com/watch?v=EFymUrQLTZ8,Arts and Entertainment,Music,Music,/content/embeddings/music/EFymUrQLTZ8.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=EFymUrQLTZ8']' returned non-zero exit status 1."
RRjHgU2rk8o,https://www.youtube.com/watch?v=RRjHgU2rk8o,Arts and Entertainment,Music,Music,/content/embeddings/music/RRjHgU2rk8o.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=RRjHgU2rk8o']' returned non-zero exit status 1."
WmFaAM26ysc,https://www.youtube.com/watch?v=WmFaAM26ysc,Arts and Entertainment,Music,Music,/content/embeddings/music/WmFaAM26ysc.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=WmFaAM26ysc']' returned non-zero exit status 1."
NfPcVzl-ytw,https://www.youtube.com/watch?v=NfPcVzl-ytw,Arts and Entertainment,Music,Music,/content/embeddings/music/NfPcVzl-ytw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=NfPcVzl-ytw']' returned non-zero exit status 1."
wy0wWYEu92Y,https://www.youtube.com/watch?v=wy0wWYEu92Y,Arts and Entertainment,Music,Music,/content/embeddings/music/wy0wWYEu92Y.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=wy0wWYEu92Y']' returned non-zero exit status 1."
g1mlv0QsfPo,https://www.youtube.com/watch?v=g1mlv0QsfPo,Arts and Entertainment,Books,Books,/content/embeddings/books/g1mlv0QsfPo.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=g1mlv0QsfPo']' returned non-zero exit status 1."
Wd9ryjNxPXg,https://www.youtube.com/watch?v=Wd9ryjNxPXg,Arts and Entertainment,Cosplay and Role Playing,Cosplay and Role Playing,/content/embeddings/cosplay_and_role_playing/Wd9ryjNxPXg.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=Wd9ryjNxPXg']' returned non-zero exit status 1."
ArWwF6ZckVw,https://www.youtube.com/watch?v=ArWwF6ZckVw,Arts and Entertainment,Books,Books,/content/embeddings/books/ArWwF6ZckVw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ArWwF6ZckVw']' returned non-zero exit status 1."
U5k78gIMEwk,https://www.youtube.com/watch?v=U5k78gIMEwk,Arts and Entertainment,Music,Music,/content/embeddings/music/U5k78gIMEwk.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=U5k78gIMEwk']' returned non-zero exit status 1."
HRIqaTZRCmw,https://www.youtube.com/watch?v=HRIqaTZRCmw,Arts and Entertainment,Books,Books,/content/embeddings/books/HRIqaTZRCmw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=HRIqaTZRCmw']' returned non-zero exit status 1."
EK3g7FvzaHI,https://www.youtube.com/watch?v=EK3g7FvzaHI,Arts and Entertainment,Music,Music,/content/embeddings/music/EK3g7FvzaHI.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=EK3g7FvzaHI']' returned non-zero exit status 1."
agCRV3bVbec,https://www.youtube.com/watch?v=agCRV3bVbec,Arts and Entertainment,Books,Books,/content/embeddings/books/agCRV3bVbec.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=agCRV3bVbec']' returned non-zero exit status 1."
KhC7b9XfRu4,https://www.youtube.com/watch?v=KhC7b9XfRu4,Arts and Entertainment,Music,Music,/content/embeddings/music/KhC7b9XfRu4.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=KhC7b9XfRu4']' returned non-zero exit status 1."
LV5vbV5mLMg,https://www.youtube.com/watch?v=LV5vbV5mLMg,Arts and Entertainment,Music,Music,/content/embeddings/music/LV5vbV5mLMg.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=LV5vbV5mLMg']' returned non-zero exit status 1."
VbU1R4KDymw,https://www.youtube.com/watch?v=VbU1R4KDymw,Arts and Entertainment,Music,Music,/content/embeddings/music/VbU1R4KDymw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=VbU1R4KDymw']' returned non-zero exit status 1."
YPDKGcgykto,https://www.youtube.com/watch?v=YPDKGcgykto,Arts and Entertainment,Music,Music,/content/embeddings/music/YPDKGcgykto.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=YPDKGcgykto']' returned non-zero exit status 1."
zm7DimnDHYM,https://www.youtube.com/watch?v=zm7DimnDHYM,Arts and Entertainment,Music,Music,/content/embeddings/music/zm7DimnDHYM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=zm7DimnDHYM']' returned non-zero exit status 1."
kRXo_iIL7H0,https://www.youtube.com/watch?v=kRXo_iIL7H0,Arts and Entertainment,Movies,Movies,/content/embeddings/movies/kRXo_iIL7H0.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=kRXo_iIL7H0']' returned non-zero exit status 1."
ZRMgdh__VCo,https://www.youtube.com/watch?v=ZRMgdh__VCo,Arts and Entertainment,Music,Music,/content/embeddings/music/ZRMgdh__VCo.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=ZRMgdh__VCo']' returned non-zero exit status 1."
_9Jn9k_ZC9c,https://www.youtube.com/watch?v=_9Jn9k_ZC9c,Arts and Entertainment,Cosplay and Role Playing,Cosplay and Role Playing,/content/embeddings/cosplay_and_role_playing/_9Jn9k_ZC9c.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=_9Jn9k_ZC9c']' returned non-zero exit status 1."
fSTX1aT30d8,https://www.youtube.com/watch?v=fSTX1aT30d8,Arts and Entertainment,Music,Music,/content/embeddings/music/fSTX1aT30d8.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=fSTX1aT30d8']' returned non-zero exit status 1."
h4jjNhftxuE,https://www.youtube.com/watch?v=h4jjNhftxuE,Arts and Entertainment,Music,Music,/content/embeddings/music/h4jjNhftxuE.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=h4jjNhftxuE']' returned non-zero exit status 1."
9AEp4R7v_oc,https://www.youtube.com/watch?v=9AEp4R7v_oc,Arts and Entertainment,Music,Music,/content/embeddings/music/9AEp4R7v_oc.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=9AEp4R7v_oc']' returned non-zero exit status 1."
eJ0fVGA0pOo,https://www.youtube.com/watch?v=eJ0fVGA0pOo,Arts and Entertainment,Music,Music,/content/embeddings/music/eJ0fVGA0pOo.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=eJ0fVGA0pOo']' returned non-zero exit status 1."
CyaUVxtIUeo,https://www.youtube.com/watch?v=CyaUVxtIUeo,Arts and Entertainment,Exhibited Arts,Exhibited Arts,/content/embeddings/exhibited_arts/CyaUVxtIUeo.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=CyaUVxtIUeo']' returned non-zero exit status 1."
MefWHiIEK4s,https://www.youtube.com/watch?v=MefWHiIEK4s,Arts and Entertainment,Music,Music,/content/embeddings/music/MefWHiIEK4s.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=MefWHiIEK4s']' returned non-zero exit status 1."
wBU28jUUyvs,https://www.youtube.com/watch?v=wBU28jUUyvs,Arts and Entertainment,Music,Music,/content/embeddings/music/wBU28jUUyvs.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=wBU28jUUyvs']' returned non-zero exit status 1."
B9h5doA1Puw,https://www.youtube.com/watch?v=B9h5doA1Puw,Arts and Entertainment,Music,Music,/content/embeddings/music/B9h5doA1Puw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=B9h5doA1Puw']' returned non-zero exit status 1."
HOcTyoVcwkM,https://www.youtube.com/watch?v=HOcTyoVcwkM,Arts and Entertainment,Books,Books,/content/embeddings/books/HOcTyoVcwkM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=HOcTyoVcwkM']' returned non-zero exit status 1."
9i2SyK_tWkI,https://www.youtube.com/watch?v=9i2SyK_tWkI,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/9i2SyK_tWkI.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=9i2SyK_tWkI']' returned non-zero exit status 1."
7VSU908URhE,https://www.youtube.com/watch?v=7VSU908URhE,Arts and Entertainment,Books,Books,/content/embeddings/books/7VSU908URhE.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=7VSU908URhE']' returned non-zero exit status 1."
s3MrqFdno8U,https://www.youtube.com/watch?v=s3MrqFdno8U,Arts and Entertainment,Movies,Movies,/content/embeddings/movies/s3MrqFdno8U.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=s3MrqFdno8U']' returned non-zero exit status 1."
tQNgjqM17tY,https://www.youtube.com/watch?v=tQNgjqM17tY,Arts and Entertainment,Music,Music,/content/embeddings/music/tQNgjqM17tY.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=tQNgjqM17tY']' returned non-zero exit status 1."
zKBekiH2Iy0,https://www.youtube.com/watch?v=zKBekiH2Iy0,Arts and Entertainment,Music,Music,/content/embeddings/music/zKBekiH2Iy0.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=zKBekiH2Iy0']' returned non-zero exit status 1."
JHZLJoHo1vg,https://www.youtube.com/watch?v=JHZLJoHo1vg,Arts and Entertainment,Music,Music,/content/embeddings/music/JHZLJoHo1vg.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=JHZLJoHo1vg']' returned non-zero exit status 1."
LmrlQJHbqnI,https://www.youtube.com/watch?v=LmrlQJHbqnI,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/LmrlQJHbqnI.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=LmrlQJHbqnI']' returned non-zero exit status 1."
Dl3mcHixAKM,https://www.youtube.com/watch?v=Dl3mcHixAKM,Arts and Entertainment,Music,Music,/content/embeddings/music/Dl3mcHixAKM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=Dl3mcHixAKM']' returned non-zero exit status 1."
bJWK4TGiiQk,https://www.youtube.com/watch?v=bJWK4TGiiQk,Arts and Entertainment,Costumes,Costumes,/content/embeddings/costumes/bJWK4TGiiQk.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=bJWK4TGiiQk']' returned non-zero exit status 1."
pDIXb9TKS6w,https://www.youtube.com/watch?v=pDIXb9TKS6w,Arts and Entertainment,Music,Music,/content/embeddings/music/pDIXb9TKS6w.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=pDIXb9TKS6w']' returned non-zero exit status 1."
sHKwq0ArtSg,https://www.youtube.com/watch?v=sHKwq0ArtSg,Arts and Entertainment,Music,Music,/content/embeddings/music/sHKwq0ArtSg.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=sHKwq0ArtSg']' returned non-zero exit status 1."
EmwR5tp74PM,https://www.youtube.com/watch?v=EmwR5tp74PM,Arts and Entertainment,Books,Books,/content/embeddings/books/EmwR5tp74PM.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=EmwR5tp74PM']' returned non-zero exit status 1."
x0qpEeUkKTw,https://www.youtube.com/watch?v=x0qpEeUkKTw,Arts and Entertainment,Books,Books,/content/embeddings/books/x0qpEeUkKTw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=x0qpEeUkKTw']' returned non-zero exit status 1."
JN2SQ4m7M04,https://www.youtube.com/watch?v=JN2SQ4m7M04,Arts and Entertainment,Music,Music,/content/embeddings/music/JN2SQ4m7M04.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=JN2SQ4m7M04']' returned non-zero exit status 1."
Aeikr4rvXig,https://www.youtube.com/watch?v=Aeikr4rvXig,Arts and Entertainment,Music,Music,/content/embeddings/music/Aeikr4rvXig.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=Aeikr4rvXig']' returned non-zero exit status 1."
_cwW3Di6t10,https://www.youtube.com/watch?v=_cwW3Di6t10,Arts and Entertainment,Music,Music,/content/embeddings/music/_cwW3Di6t10.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=_cwW3Di6t10']' returned non-zero exit status 1."
gKUMmO445Bk,https://www.youtube.com/watch?v=gKUMmO445Bk,Arts and Entertainment,Music,Music,/content/embeddings/music/gKUMmO445Bk.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=gKUMmO445Bk']' returned non-zero exit status 1."
1W66b2osdtY,https://www.youtube.com/watch?v=1W66b2osdtY,Arts and Entertainment,Music,Music,/content/embeddings/music/1W66b2osdtY.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=1W66b2osdtY']' returned non-zero exit status 1."
mfuWAh2bjTw,https://www.youtube.com/watch?v=mfuWAh2bjTw,Arts and Entertainment,Music,Music,/content/embeddings/music/mfuWAh2bjTw.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=mfuWAh2bjTw']' returned non-zero exit status 1."
jOW1fitPbCs,https://www.youtube.com/watch?v=jOW1fitPbCs,Arts and Entertainment,Music,Music,/content/embeddings/music/jOW1fitPbCs.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=jOW1fitPbCs']' returned non-zero exit status 1."
Rj5YamoKRGU,https://www.youtube.com/watch?v=Rj5YamoKRGU,Arts and Entertainment,Music,Music,/content/embeddings/music/Rj5YamoKRGU.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=Rj5YamoKRGU']' returned non-zero exit status 1."
31geD61t7mU,https://www.youtube.com/watch?v=31geD61t7mU,Arts and Entertainment,Books,Books,/content/embeddings/books/31geD61t7mU.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=31geD61t7mU']' returned non-zero exit status 1."
KvWuRGeo_ts,https://www.youtube.com/watch?v=KvWuRGeo_ts,Arts and Entertainment,Music,Music,/content/embeddings/music/KvWuRGeo_ts.pt,failed,"Command '['yt-dlp', '-f', 'bv*[height<=360][ext=mp4][vcodec!*=av01]+ba[ext=m4a]/b[height<=360][ext=mp4][vcodec!*=av01]/b[height<=360][vcodec!*=av01]/18', '--merge-output-format', 'mp4', '-o', '/content/tmp_video.mp4', 'https://www.youtube.com/watch?v=KvWuRGeo_ts']' returned non-zero exit status 1."
